Date,Cloud Agent ID,Automation ID,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2025-12-22T19:30:46.493Z","","","Included","auto","No","10703","8365","259271","1174","279513","0.10"
"2025-12-22T19:24:07.239Z","","","Included","auto","No","14823","11212","326275","1865","354175","0.13"
"2025-12-22T19:17:32.909Z","","","Included","auto","No","20232","10377","703126","1990","735725","0.23"
"2025-12-22T19:14:04.050Z","","","Included","auto","No","71718","5977","800744","3612","882051","0.32"
"2025-12-22T19:09:39.353Z","","","Included","auto","No","61773","30388","144523","1525","238209","0.16"
"2025-12-22T18:59:14.645Z","","","Included","auto","No","48229","11934","420859","7961","488983","0.23"
"2025-12-22T18:52:21.782Z","","","Included","auto","No","13006","1494","39018","1342","54860","0.04"
"2025-12-22T18:46:20.043Z","","","Included","auto","No","14290","0","76800","2442","93532","0.05"
"2025-12-22T18:45:56.193Z","","","Included","auto","No","10292","0","57856","2314","70462","0.04"
"2025-12-20T05:07:01.738Z","","","Included","auto","No","4017","201","19456","1998","25672","0.02"
"2025-12-19T05:03:13.022Z","","","Included","auto","No","21456","0","462080","2888","486424","0.16"
"2025-12-19T04:59:47.351Z","","","Included","auto","No","37575","0","515072","4249","556896","0.20"
"2025-12-19T04:56:09.107Z","","","Included","auto","No","37035","0","364800","6277","408112","0.18"
"2025-12-19T04:04:55.036Z","","","Included","auto","No","8070","0","159744","1117","168931","0.06"
"2025-12-19T04:01:32.046Z","","","Included","auto","No","13986","0","258560","3447","275993","0.10"
"2025-12-19T03:54:35.494Z","","","Included","auto","No","33519","0","412416","5359","451294","0.18"
"2025-12-19T03:52:06.183Z","","","Included","auto","No","9124","0","68608","2094","79826","0.04"
"2025-12-18T16:14:58.990Z","","","Included","auto","No","27626","0","592384","8420","628430","0.23"
"2025-12-18T16:11:03.094Z","","","Included","auto","No","18609","0","591872","6062","616543","0.21"
"2025-12-18T16:09:06.810Z","","","Included","auto","No","2985","0","219392","1422","223799","0.07"
"2025-12-18T16:06:45.914Z","","","Included","auto","No","44287","0","299776","7250","351313","0.17"
"2025-12-18T16:05:57.236Z","","","Included","auto","No","4668","0","73472","1975","80115","0.04"
"2025-12-18T16:04:18.953Z","","","Included","auto","No","26531","0","129280","3478","159289","0.09"
"2025-12-18T15:45:44.514Z","","","Included","auto","No","90431","0","286976","5274","382681","0.22"
"2025-12-18T15:44:09.051Z","","","Included","auto","No","49086","0","285952","1528","336566","0.14"
"2025-12-18T15:39:31.076Z","","","Included","auto","No","64153","232831","340224","15204","652412","0.55"
"2025-12-18T14:03:22.801Z","","","Included","auto","No","34211","0","241920","2829","278960","0.12"
"2025-12-18T13:57:20.951Z","","","Included","auto","No","101961","146194","1456896","23411","1728462","0.81"
"2025-12-18T13:54:41.315Z","","","Included","auto","No","3811","0","171264","3741","178816","0.07"
"2025-12-18T13:50:48.696Z","","","Included","auto","No","73416","0","425984","4214","503614","0.22"
"2025-12-18T13:45:16.288Z","","","Included","auto","No","136011","0","1418752","14677","1569440","0.61"
"2025-12-18T13:43:54.606Z","","","Included","auto","No","12028","0","379648","3753","395429","0.13"
"2025-12-18T13:40:09.889Z","","","Included","auto","No","154144","0","191232","4490","349866","0.27"
"2025-12-18T13:37:08.971Z","","","Included","auto","No","59035","0","118016","2718","179769","0.12"
"2025-12-18T13:34:56.848Z","","","Included","auto","No","127320","114348","289792","6696","538156","0.41"
"2025-12-18T13:27:00.697Z","","","Included","auto","No","389995","0","1399296","16617","1805908","0.94"
"2025-12-18T13:23:19.109Z","","","Included","auto","No","151477","0","618752","3706","773935","0.37"
"2025-12-18T13:18:58.283Z","","","Included","auto","No","10912","0","948480","2167","961559","0.26"
"2025-12-18T13:14:24.809Z","","","Included","auto","No","17745","0","359424","5742","382911","0.15"
"2025-12-18T13:10:57.427Z","","","Included","auto","No","14758","0","560384","5080","580222","0.19"
"2025-12-18T13:08:33.829Z","","","Included","auto","No","26463","0","276224","5244","307931","0.13"
"2025-12-18T13:05:43.926Z","","","Included","auto","No","51239","0","459520","5019","515778","0.21"
"2025-12-18T12:53:24.961Z","","","Included","auto","No","131085","0","1402880","21421","1555386","0.64"
"2025-12-18T12:50:39.751Z","","","Included","auto","No","597","0","176128","2294","179019","0.06"
"2025-12-18T12:49:36.762Z","","","Included","auto","No","3911","0","348160","174","352245","0.09"
"2025-12-18T12:47:20.644Z","","","Included","auto","No","164431","0","514304","3517","682252","0.36"
"2025-12-18T12:41:15.521Z","","","Included","auto","No","116792","0","366336","7740","490868","0.28"
"2025-12-18T12:36:06.245Z","","","Included","auto","No","10276","0","425472","7219","442967","0.16"
"2025-12-18T12:34:52.572Z","","","Included","auto","No","98544","0","204544","583","303671","0.18"
"2025-12-18T12:25:29.634Z","","","Included","auto","No","59789","0","305664","6337","371790","0.19"
"2025-12-18T12:21:10.889Z","","","Included","auto","No","54516","0","355840","6805","417161","0.20"
"2025-12-18T12:03:06.264Z","","","Included","auto","No","5495","0","128000","2312","135807","0.05"
"2025-12-18T12:01:09.250Z","","","Included","auto","No","10461","0","91392","2580","104433","0.05"
"2025-12-18T11:58:11.665Z","","","Included","auto","No","36574","0","342528","8036","387138","0.18"
"2025-12-18T11:52:40.412Z","","","Included","auto","No","12337","0","494848","2159","509344","0.15"
"2025-12-18T11:44:33.552Z","","","Included","auto","No","12252","0","623360","2282","637894","0.18"
"2025-12-18T11:41:31.243Z","","","Included","auto","No","153572","0","631296","2686","787554","0.37"
"2025-12-18T11:38:48.813Z","","","Included","auto","No","150275","0","433152","1997","585424","0.31"
"2025-12-18T11:36:52.121Z","","","Included","auto","No","11387","0","405248","1890","418525","0.13"
"2025-12-18T11:33:43.384Z","","","Included","auto","No","10448","0","399360","1715","411523","0.12"
"2025-12-18T11:32:15.397Z","","","Included","auto","No","2833","0","39168","561","42562","0.02"
"2025-12-18T11:31:41.618Z","","","Included","auto","No","124770","0","260096","1623","386489","0.23"
"2025-12-18T11:29:56.177Z","","","Included","auto","No","16530","0","496896","1353","514779","0.15"
"2025-12-18T11:29:02.206Z","","","Included","auto","No","3985","0","31232","763","35980","0.02"
"2025-12-18T11:26:54.429Z","","","Included","auto","No","12521","0","28416","924","41861","0.03"
"2025-12-18T11:23:38.559Z","","","Included","auto","No","21149","0","1282816","7473","1311438","0.39"
"2025-12-18T11:22:00.310Z","","","Included","auto","No","3164","0","20480","952","24596","0.01"
"2025-12-18T11:21:07.845Z","","","Included","auto","No","51823","0","366080","663","418566","0.16"
"2025-12-18T11:19:57.859Z","","","Included","auto","No","1139","0","158208","397","159744","0.04"
"2025-12-18T11:18:33.017Z","","","Included","auto","No","7839","0","363264","2177","373280","0.11"
"2025-12-18T11:17:23.459Z","","","Included","auto","No","57170","0","13056","619","70845","0.08"
"2025-12-18T11:15:44.431Z","","","Included","auto","No","2047","0","273664","1142","276853","0.08"
"2025-12-18T11:14:44.075Z","","","Included","auto","No","15712","0","104704","550","120966","0.05"
"2025-12-18T11:14:13.067Z","","","Included","auto","No","1095","0","102912","465","104472","0.03"
"2025-12-18T11:13:10.475Z","","","Included","auto","No","2797","0","199424","1157","203378","0.06"
"2025-12-18T11:12:49.374Z","","","Included","auto","No","151219","0","1957120","22163","2130502","0.81"
"2025-12-18T11:12:36.036Z","","","Included","auto","No","44351","0","55040","350","99741","0.07"
"2025-12-18T11:10:43.280Z","","","Included","auto","No","90700","0","343552","3749","438001","0.22"
"2025-12-18T11:08:43.547Z","","","Included","auto","No","19096","0","468224","3785","491105","0.16"
"2025-12-18T11:07:29.283Z","","","Included","auto","No","17949","0","120064","1761","139774","0.06"
"2025-12-18T11:05:54.515Z","","","Included","auto","No","26199","0","89856","3068","119123","0.07"
"2025-12-18T11:04:21.818Z","","","Included","auto","No","6255","0","28928","988","36171","0.02"
"2025-12-18T11:03:03.362Z","","","Included","auto","No","11016","0","13312","1201","25529","0.02"
"2025-12-18T11:00:11.062Z","","","Included","auto","No","127887","0","1633792","32905","1794584","0.77"
"2025-12-18T10:58:25.947Z","","","Included","auto","No","63947","0","132096","4286","200329","0.14"
"2025-12-18T10:55:57.413Z","","","Included","auto","No","9987","0","135680","2200","147867","0.06"
"2025-12-18T10:53:13.304Z","","","Included","auto","No","37600","0","113920","2525","154045","0.09"
"2025-12-18T10:49:29.021Z","","","Included","auto","No","30604","0","299008","5182","334794","0.14"
"2025-12-18T10:47:28.238Z","","","Included","auto","No","12660","0","32768","3567","48995","0.05"
"2025-12-18T10:38:46.408Z","","","Included","auto","No","19826","0","199680","2000","221506","0.09"
"2025-12-18T10:37:20.383Z","","","Included","auto","No","11227","0","81152","2650","95029","0.05"
"2025-12-18T10:32:46.257Z","","","Included","auto","No","17822","0","1095168","5314","1118304","0.33"
"2025-12-18T10:29:53.901Z","","","Included","auto","No","8452","0","720128","3925","732505","0.21"
"2025-12-18T10:26:41.790Z","","","Included","auto","No","31474","0","1187328","5304","1224106","0.37"
"2025-12-18T10:25:16.226Z","","","Included","auto","No","7085","0","361984","2172","371241","0.11"
"2025-12-18T10:21:26.847Z","","","Included","auto","No","6013","0","345088","1290","352391","0.10"
"2025-12-18T10:18:50.903Z","","","Included","auto","No","61628","0","272384","1898","335910","0.16"
"2025-12-18T10:11:17.781Z","","","Included","auto","No","63159","0","1263104","15297","1341560","0.49"
"2025-12-18T10:09:31.084Z","","","Included","auto","No","58971","0","256768","4383","320122","0.16"
"2025-12-18T10:07:36.669Z","","","Included","auto","No","28623","0","173568","1750","203941","0.09"
"2025-12-18T10:03:43.015Z","","","Included","auto","No","43380","0","517888","9397","570665","0.24"
"2025-12-18T10:02:46.996Z","","","Included","auto","No","19219","0","18944","1817","39980","0.04"
"2025-12-18T09:59:16.356Z","","","Included","auto","No","29319","0","1416448","3855","1449622","0.41"
"2025-12-18T09:51:13.688Z","","","Included","auto","No","67692","0","969728","10816","1048236","0.39"
"2025-12-18T09:48:34.406Z","","","Included","auto","No","87843","0","271872","3204","362919","0.20"
"2025-12-18T09:46:27.100Z","","","Included","auto","No","38922","0","180992","2133","222047","0.11"
"2025-12-18T09:42:58.440Z","","","Included","auto","No","26134","0","463360","5356","494850","0.18"
"2025-12-18T09:40:59.491Z","","","Included","auto","No","45326","0","286208","3194","334728","0.15"
"2025-12-18T09:38:46.432Z","","","Included","auto","No","35393","0","91904","1419","128716","0.08"
"2025-12-18T09:37:04.271Z","","","Included","auto","No","12538","0","62464","1528","76530","0.04"
"2025-12-18T09:34:54.687Z","","","Included","auto","No","48027","0","3328","863","52218","0.07"
"2025-12-18T09:30:49.832Z","","","Included","auto","No","24196","0","907264","10879","942339","0.32"
"2025-12-18T09:26:16.252Z","","","Included","auto","No","19838","0","114176","3926","137940","0.08"
"2025-12-18T09:25:25.409Z","","","Included","auto","No","6820","0","33792","689","41301","0.02"
"2025-12-18T09:18:35.115Z","","","Included","auto","No","17204","0","482304","3023","502531","0.16"
"2025-12-18T09:16:51.811Z","","","Included","auto","No","8495","0","43264","1085","52844","0.03"
"2025-12-18T09:15:01.448Z","","","Included","auto","No","13595","0","902912","4919","921426","0.27"
"2025-12-18T09:12:38.005Z","","","Included","auto","No","9648","0","511488","3539","524675","0.16"
"2025-12-18T09:04:10.378Z","","","Included","auto","No","13770","0","571904","3029","588703","0.18"
"2025-12-18T09:01:33.538Z","","","Included","auto","No","69053","76651","145694","1207","292605","0.23"
"2025-12-18T08:58:12.840Z","","","Included","auto","No","248231","169247","193253","3054","613785","0.59"
"2025-12-18T08:56:28.617Z","","","Included","auto","No","9172","165463","744875","2580","922090","0.42"
"2025-12-18T08:51:31.670Z","","","Included","auto","No","121265","118785","1744270","8140","1992460","0.78"
"2025-12-18T08:49:43.557Z","","","Included","auto","No","94730","195851","297743","4335","592659","0.46"
"2025-12-18T08:48:13.677Z","","","Included","auto","No","62350","92884","356470","2529","514233","0.30"
"2025-12-18T08:45:57.281Z","","","Included","auto","No","23559","1614","72598","2596","100367","0.07"
"2025-12-18T08:42:45.479Z","","","Included","auto","No","85799","0","447744","2955","536498","0.24"
"2025-12-18T08:40:41.709Z","","","Included","auto","No","78520","0","308480","2324","389324","0.19"
"2025-12-18T08:37:56.354Z","","","Included","auto","No","251142","0","625920","1988","879050","0.48"
"2025-12-18T08:30:21.764Z","","","Included","auto","No","34235","0","1897728","6639","1938602","0.56"
"2025-12-18T08:29:14.514Z","","","Included","auto","No","6950","0","632064","2143","641157","0.18"
"2025-12-18T08:27:48.025Z","","","Included","auto","No","37332","0","871680","1654","910666","0.27"
"2025-12-18T08:24:55.173Z","","","Included","auto","No","60232","0","805632","4038","869902","0.30"
"2025-12-18T08:22:54.275Z","","","Included","auto","No","130038","0","528896","3199","662133","0.31"
"2025-12-18T08:20:38.724Z","","","Included","auto","No","4946","0","346880","2444","354270","0.11"
"2025-12-18T08:19:06.971Z","","","Included","auto","No","2855","0","224768","1313","228936","0.07"
"2025-12-18T08:17:31.585Z","","","Included","auto","No","5609","0","325376","1401","332386","0.10"
"2025-12-18T08:15:01.666Z","","","Included","auto","No","8020","0","510976","1887","520883","0.15"
"2025-12-18T08:13:21.432Z","","","Included","auto","No","15030","0","843008","1949","859987","0.24"
"2025-12-18T08:05:48.174Z","","","Included","auto","No","85264","0","370688","1703","457655","0.21"
"2025-12-18T08:02:34.105Z","","","Included","auto","No","81142","0","408064","2435","491641","0.22"
"2025-12-18T07:55:07.678Z","","","Included","auto","No","35046","0","515328","12064","562438","0.25"
"2025-12-18T07:54:03.974Z","","","Included","auto","No","33739","0","321280","2400","357419","0.14"
"2025-12-18T07:49:42.711Z","","","Included","auto","No","19407","0","22784","1348","43539","0.04"
"2025-12-18T07:38:35.062Z","","","Included","auto","No","5186","0","8192","772","14150","0.01"
"2025-12-18T07:36:53.172Z","","","Included","auto","No","2642","0","13568","754","16964","0.01"
"2025-12-18T07:35:48.784Z","","","Included","auto","No","1063","0","5120","683","6866","0.01"
"2025-12-18T07:34:13.384Z","","","Included","auto","No","2274","0","7936","639","10849","0.01"
"2025-12-17T17:47:23.498Z","","","Included","auto","No","1842","0","141312","464","143618","0.04"
"2025-12-17T17:34:07.571Z","","","Included","auto","No","140794","0","768","1463","143025","0.18"
"2025-12-17T17:21:49.655Z","","","Included","auto","No","891","0","139520","1002","141413","0.04"
"2025-12-17T17:20:50.444Z","","","Included","auto","No","1242","0","138496","366","140104","0.04"
"2025-12-17T17:19:19.981Z","","","Included","auto","No","1467","0","137216","515","139198","0.04"
"2025-12-17T17:18:10.021Z","","","Included","auto","No","2375","0","271360","753","274488","0.08"
"2025-12-17T17:17:20.034Z","","","Included","auto","No","738","0","134656","818","136212","0.04"
"2025-12-17T17:14:39.354Z","","","Included","auto","No","1683","0","133120","458","135261","0.04"
